speaker,emotion,file_id,text,wav_path
0011,Angry,0011_000565,He likes dragons very much.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000565.wav
0011,Angry,0011_000566,it isn't picked at all.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000566.wav
0011,Angry,0011_000567,You cruelty shall cost your life !,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000567.wav
0011,Angry,0011_000568,I'll send for Tom to my boudoir.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000568.wav
0011,Angry,0011_000569,But the tune isn't his own invention.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000569.wav
0011,Angry,0011_000570,Her paw went into your eye?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000570.wav
0011,Angry,0011_000571,I am a selfish sinner.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000571.wav
0011,Angry,0011_000572,Ask god to help you.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000572.wav
0011,Angry,0011_000573,"Pick, pick, pick!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000573.wav
0011,Angry,0011_000574,Do you know the lid opens?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000574.wav
0011,Angry,0011_000575,Her existence makes him pleasant.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000575.wav
0011,Angry,0011_000576,And the next day. Nurse will be released.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000576.wav
0011,Angry,0011_000577,"Born once every one hundred years, dies in flames!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000577.wav
0011,Angry,0011_000578,It says no way! shouted Daisy.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000578.wav
0011,Angry,0011_000579,The first year they sowed rye.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000579.wav
0011,Angry,0011_000580,Your own wife is not at home.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000580.wav
0011,Angry,0011_000581,He told me that I ought to change.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000581.wav
0011,Angry,0011_000582,"Will call her Lili, for short.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000582.wav
0011,Angry,0011_000583,Why should i care though David's lips were twitching?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000583.wav
0011,Angry,0011_000584,"Hurry up, hurry up!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000584.wav
0011,Angry,0011_000585,"If not, I shall go no further.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000585.wav
0011,Angry,0011_000586,How rash you are!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000586.wav
0011,Angry,0011_000587,What would they do at the end of the year?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000587.wav
0011,Angry,0011_000588,Today isn't an other day.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000588.wav
0011,Angry,0011_000589,This is the way that snakes always talk.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000589.wav
0011,Angry,0011_000590,Both sides were softly curved.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000590.wav
0011,Angry,0011_000591,We have showed his shark tooth.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000591.wav
0011,Angry,0011_000592,Give me your hand or I will cry harder than before.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000592.wav
0011,Angry,0011_000593,And has you slain him?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000593.wav
0011,Angry,0011_000594,Off for the prison ship.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000594.wav
0011,Angry,0011_000595,Do you think it's a woozle?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000595.wav
0011,Angry,0011_000596,We can not do it sir.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000596.wav
0011,Angry,0011_000597,She and i are running a neck and neck race.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000597.wav
0011,Angry,0011_000598,In which piglet meets an elephant.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000598.wav
0011,Angry,0011_000599,You may imagine how I gape.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000599.wav
0011,Angry,0011_000600,Her kind and firm glance.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000600.wav
0011,Angry,0011_000601,The ladybug told them proudly.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000601.wav
0011,Angry,0011_000602,I am run off my feet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000602.wav
0011,Angry,0011_000603,I have a soothsayer.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000603.wav
0011,Angry,0011_000604,She laughed.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000604.wav
0011,Angry,0011_000605,"This was the twenty fifth of november, seventeen eighty three.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000605.wav
0011,Angry,0011_000606,I must have two to fetch and carry.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000606.wav
0011,Angry,0011_000607,I would scoff at these followers.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000607.wav
0011,Angry,0011_000608,"Mum shuts one's mouth up, doesn't it.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000608.wav
0011,Angry,0011_000609,The song is called Ways and Means.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000609.wav
0011,Angry,0011_000610,"As soon as she went in, there was disorder.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000610.wav
0011,Angry,0011_000611,After a while he perceived both giants.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000611.wav
0011,Angry,0011_000612,I believe you are one of them!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000612.wav
0011,Angry,0011_000613,She said in subdued voice.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000613.wav
0011,Angry,0011_000614,Slam the doors and wedge them!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000614.wav
0011,Angry,0011_000615,I've just shot a stag.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000615.wav
0011,Angry,0011_000616,We may join with that power.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000616.wav
0011,Angry,0011_000617,Chapter eleven on the doorstep.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000617.wav
0011,Angry,0011_000618,He showed no signs of age.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000618.wav
0011,Angry,0011_000619,But show me now your map!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000619.wav
0011,Angry,0011_000620,"Chew leaves quickly, said rabbit.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000620.wav
0011,Angry,0011_000621,I say I will be emperor.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000621.wav
0011,Angry,0011_000622,No admittance except on party business.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000622.wav
0011,Angry,0011_000623,I'd just as soon swim your way as others do.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000623.wav
0011,Angry,0011_000624,Because he was a man with infinite resource and sagacity.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000624.wav
0011,Angry,0011_000625,You shouldn't have pricked him with your horn.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000625.wav
0011,Angry,0011_000626,Can your name be more hilarious?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000626.wav
0011,Angry,0011_000627,The end part is fish mouth.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000627.wav
0011,Angry,0011_000628,I know you .,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000628.wav
0011,Angry,0011_000629,These words behind the ears is nonsense.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000629.wav
0011,Angry,0011_000630,Your path now goes south.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000630.wav
0011,Angry,0011_000631,He could not help doing so.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000631.wav
0011,Angry,0011_000632,Alice I won't forget it again.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000632.wav
0011,Angry,0011_000633,They had been named Tom and Jerry.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000633.wav
0011,Angry,0011_000634,"Chapter eighteen, the return journey.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000634.wav
0011,Angry,0011_000635,"The straw, charcoal and the pea.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000635.wav
0011,Angry,0011_000636,"One two three, where is your breakfast.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000636.wav
0011,Angry,0011_000637,A voice said: Come in.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000637.wav
0011,Angry,0011_000638,She has felt shy of it.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000638.wav
0011,Angry,0011_000639,"No, said piggy carelessly.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000639.wav
0011,Angry,0011_000640,There goes the shawl again!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000640.wav
0011,Angry,0011_000641,The end of february fourteenth.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000641.wav
0011,Angry,0011_000642,She has a high voice.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000642.wav
0011,Angry,0011_000643,He is old fashioned but he is the best of men.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000643.wav
0011,Angry,0011_000644,Now I understand.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000644.wav
0011,Angry,0011_000645,I know how to obey orders.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000645.wav
0011,Angry,0011_000646,You woke me up!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000646.wav
0011,Angry,0011_000647,How Tom and Jerry went to visit mister Sam.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000647.wav
0011,Angry,0011_000648,She come back to the valley.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000648.wav
0011,Angry,0011_000649,His hope will cheat him.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000649.wav
0011,Angry,0011_000650,Six was half way down the room.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000650.wav
0011,Angry,0011_000651,I'm sure your friends can wait!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000651.wav
0011,Angry,0011_000652,Five hundred and one million right?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000652.wav
0011,Angry,0011_000653,I am loath to see him go.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000653.wav
0011,Angry,0011_000654,How do you like you dirty bird!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000654.wav
0011,Angry,0011_000655,The fisherman and his wife see George every day.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000655.wav
0011,Angry,0011_000656,Please invite Tom if there is not requires.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000656.wav
0011,Angry,0011_000657,I owe them five hundred dollars.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000657.wav
0011,Angry,0011_000658,Perhaps you think that is a queer title for this chapter.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000658.wav
0011,Angry,0011_000659,"He owed mister Lawson, I can't tell you how.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000659.wav
0011,Angry,0011_000660,Why it is just like the round egg which sounds thin.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000660.wav
0011,Angry,0011_000661,I am safe back again.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000661.wav
0011,Angry,0011_000662,Father has yellow eyes.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000662.wav
0011,Angry,0011_000663,Give me a fine fat goose.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000663.wav
0011,Angry,0011_000664,Bob goes to a new school.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000664.wav
0011,Angry,0011_000665,It's hard to say how you do with Tom's answer.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000665.wav
0011,Angry,0011_000666,A thief in the night.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000666.wav
0011,Angry,0011_000667,At length they came to a sharp bend.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000667.wav
0011,Angry,0011_000668,The name of the song is called haddocks.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000668.wav
0011,Angry,0011_000669,How could I dig burrows with short toe nails?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000669.wav
0011,Angry,0011_000670,Goat Billy asked the old chinese guy.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000670.wav
0011,Angry,0011_000671,Called out the cloud.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000671.wav
0011,Angry,0011_000672,A special pot too.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000672.wav
0011,Angry,0011_000673,Why did I wake up!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000673.wav
0011,Angry,0011_000674,And she caught at the brooch.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000674.wav
0011,Angry,0011_000675,She has no place for hot peper .,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000675.wav
0011,Angry,0011_000676,They are made of wood.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000676.wav
0011,Angry,0011_000677,It's part of my secret.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000677.wav
0011,Angry,0011_000678,It would be a hard choice.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000678.wav
0011,Angry,0011_000679,And his heart wagged with joy like a lamb's tail.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000679.wav
0011,Angry,0011_000680,She keeps saying I'm hers.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000680.wav
0011,Angry,0011_000681,She'll be feverish after so much thinking.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000681.wav
0011,Angry,0011_000682,where are you going?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000682.wav
0011,Angry,0011_000683,You gain for nothing girl!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000683.wav
0011,Angry,0011_000684,"Another one, ten thousand dollars.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000684.wav
0011,Angry,0011_000685,But things haven't change yet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000685.wav
0011,Angry,0011_000686,Over them swooped the eagles.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000686.wav
0011,Angry,0011_000687,But mom I'm not certain about.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000687.wav
0011,Angry,0011_000688,Paul's teeth ached because of lemon.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000688.wav
0011,Angry,0011_000689,"I""ll be with you,Tom!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000689.wav
0011,Angry,0011_000690,So Tom saw lastnight as it were broad daylight.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000690.wav
0011,Angry,0011_000691,"Enough,you a foolish chatter.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000691.wav
0011,Angry,0011_000692,Why should I purchase my own?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000692.wav
0011,Angry,0011_000693,And what does it mean?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000693.wav
0011,Angry,0011_000694,"Lucy, a clever farmer.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000694.wav
0011,Angry,0011_000695,A whirring noise was heard.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000695.wav
0011,Angry,0011_000696,I am going to back home.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000696.wav
0011,Angry,0011_000697,What are you waiting for? man.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000697.wav
0011,Angry,0011_000698,"Dear customer,welcome to our ship.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000698.wav
0011,Angry,0011_000699,What do you think of this question?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000699.wav
0011,Angry,0011_000700,Do you have anything in mind?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Angry\0011_000700.wav
0011,Happy,0011_000901,"A lady, is on Alice's lap!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000901.wav
0011,Happy,0011_000902,that sounds good.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000902.wav
0011,Happy,0011_000903,I was not grabbed.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000903.wav
0011,Happy,0011_000904,The song is really louding on a gate.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000904.wav
0011,Happy,0011_000905,Fear neither root nor sprout!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000905.wav
0011,Happy,0011_000906,Still you owe it a duty.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000906.wav
0011,Happy,0011_000907,"What am I, I'm a racer, son of god.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000907.wav
0011,Happy,0011_000908,"However, somebody killed something.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000908.wav
0011,Happy,0011_000909,A raging fire was in his eyes.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000909.wav
0011,Happy,0011_000910,It weighs seven point five kilogram.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000910.wav
0011,Happy,0011_000911,"From each cake, there sprang a huge dog.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000911.wav
0011,Happy,0011_000912,No thank you.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000912.wav
0011,Happy,0011_000913,"Let it give us a chance, my precious.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000913.wav
0011,Happy,0011_000914,"But what about this thing, sticky!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000914.wav
0011,Happy,0011_000915,He likes dragons very much.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000915.wav
0011,Happy,0011_000916,it isn't picked at all.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000916.wav
0011,Happy,0011_000917,You cruelty shall cost your life !,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000917.wav
0011,Happy,0011_000918,I'll send for Tom to my boudoir.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000918.wav
0011,Happy,0011_000919,But the tune isn't his own invention.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000919.wav
0011,Happy,0011_000920,Her paw went into your eye?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000920.wav
0011,Happy,0011_000921,I am a selfish sinner.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000921.wav
0011,Happy,0011_000922,Ask god to help you.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000922.wav
0011,Happy,0011_000923,"Pick, pick, pick!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000923.wav
0011,Happy,0011_000924,Do you know the lid opens?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000924.wav
0011,Happy,0011_000925,Her existence makes him pleasant.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000925.wav
0011,Happy,0011_000926,And the next day. Nurse will be released.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000926.wav
0011,Happy,0011_000927,"Born once every one hundred years, dies in flames!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000927.wav
0011,Happy,0011_000928,It says no way! shouted Daisy.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000928.wav
0011,Happy,0011_000929,The first year they sowed rye.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000929.wav
0011,Happy,0011_000930,Your own wife is not at home.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000930.wav
0011,Happy,0011_000931,He told me that I ought to change.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000931.wav
0011,Happy,0011_000932,"Will call her Lili, be short.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000932.wav
